House_ID,City,Neighborhood,Square_Footage,Num_Bedrooms,Num_Bathrooms,Year_Built,Garage_Size,Has_Pool,Distance_to_Center,Condition,Price
1666,Phoenix,Suburb,2712.0,3,2,2012,1,No,16.75,Fair,511700.0
1667,New York,Suburb,3520.0,4,1,1997,1,No,23.23,Fair,612000.0
1668,Phoenix,Urban,2379.0,3,3,1972,0,No,11.44,Good,440000.0
1669,Chicago,Suburb,2927.0,2,3,1962,0,Yes,22.05,Good,493600.0
1670,Los Angeles,Urban,3172.0,1,2,1996,0,Yes,12.61,Fair,542800.0
1671,Chicago,Downtown,3475.0,5,3,1993,3,No,8.75,Fair,677500.0
1672,Houston,Downtown,3346.0,2,3,1981,0,Yes,18.49,Good,572800.0
1673,Phoenix,Rural,3198.0,1,2,1975,2,Yes,20.76,Good,525400.0
1674,Phoenix,Rural,2248.0,2,2,2002,2,No,14.05,Good,420500.0
1675,Phoenix,Rural,2043.0,4,1,1963,0,Yes,17.18,Fair,391900.0
1676,Chicago,Suburb,2766.0,3,1,2001,3,Yes,20.97,Good,462100.0
1677,Houston,Downtown,3247.0,2,1,1986,1,Yes,23.15,Excellent,533000.0
1678,Los Angeles,Urban,2322.0,1,1,1957,3,Yes,26.92,Fair,329300.0
1679,Los Angeles,Rural,3352.0,4,3,1989,3,No,10.96,Good,638000.0
1680,Chicago,Urban,2499.0,5,3,1971,1,No,28.57,Fair,644700.0
1681,Phoenix,Urban,1767.0,4,1,1965,1,Yes,19.3,Fair,355900.0
1682,New York,Rural,2499.0,3,1,2009,1,Yes,23.74,Poor,372000.0
1683,Chicago,Downtown,2388.0,4,2,2009,2,Yes,21.14,Good,466200.0
1684,Chicago,Rural,2746.0,5,3,1959,1,No,6.56,Poor,558900.0
1685,Houston,Urban,2080.0,1,3,1974,1,Yes,2.61,Fair,412200.0
1686,Los Angeles,Rural,3582.0,2,1,1980,3,Yes,21.93,Fair,585000.0
1687,Chicago,Urban,2839.0,3,3,1970,3,No,15.58,Poor,521600.0
1688,Chicago,Urban,2532.0,5,2,1982,0,Yes,21.22,Good,501900.0
1689,Phoenix,Rural,1351.0,3,2,1980,3,No,14.57,Fair,322000.0
1690,Phoenix,Suburb,1447.0,4,3,1970,1,Yes,9.71,Fair,335600.0
1691,New York,Rural,2725.0,3,1,1985,2,No,8.91,Good,487600.0
1692,Houston,Suburb,794.0,5,3,2014,3,Yes,22.05,Good,276900.0
1693,New York,Urban,3310.0,2,2,1953,3,Yes,8.67,Good,595300.0
1694,Phoenix,Urban,2373.0,2,1,2017,1,No,21.58,Poor,416900.0
1695,Los Angeles,Suburb,4462.375,3,3,1953,3,No,11.83,Good,813550.0
1696,Phoenix,Urban,4346.0,1,1,1958,3,No,23.24,Fair,663300.0
1697,Houston,Suburb,2355.0,3,1,1979,1,No,4.71,Poor,438500.0
1698,Phoenix,Suburb,2415.0,4,2,1994,3,No,6.55,Good,501300.0
1699,Houston,Urban,3296.0,2,1,1953,2,Yes,20.73,Excellent,502100.0
1700,Houston,Downtown,3863.0,2,3,2018,0,No,17.03,Good,655300.0
1701,Houston,Suburb,1190.0,2,1,1972,3,No,6.51,Poor,240000.0
1702,Houston,Rural,2499.0,1,1,1965,2,No,27.13,Excellent,186700.0
1703,Houston,Rural,2002.0,1,3,1971,3,No,8.64,Poor,350900.0
1704,Los Angeles,Urban,2966.0,5,2,2021,0,Yes,12.92,Excellent,592800.0
1705,New York,Downtown,2897.0,3,2,1997,1,Yes,6.47,Fair,526200.0
1706,Chicago,Urban,3356.0,3,3,2011,0,Yes,11.95,Fair,632300.0
1707,New York,Downtown,1540.0,4,3,2009,3,Yes,15.0,Good,371800.0
1708,Houston,Suburb,647.0,2,2,1954,0,Yes,9.21,Excellent,142300.0
1709,Los Angeles,Suburb,3186.0,1,1,1956,0,No,23.19,Excellent,501800.0
1710,Phoenix,Suburb,1837.0,4,3,2000,1,Yes,12.12,Good,385500.0
1711,Los Angeles,Suburb,885.0,4,1,2014,3,Yes,22.02,Good,252400.0
1712,Houston,Rural,2616.0,1,3,1958,0,No,6.61,Good,481800.0
1713,Los Angeles,Rural,3135.0,3,2,1994,0,No,11.62,Good,576600.0
1714,Los Angeles,Urban,2402.0,2,1,1996,1,Yes,0.74,Excellent,463300.0
1715,Houston,Downtown,2134.0,3,1,2016,2,Yes,22.88,Poor,392700.0
1716,Los Angeles,Suburb,2373.0,4,3,1973,3,No,18.96,Fair,444400.0
1717,Chicago,Suburb,2204.0,2,1,1959,2,Yes,24.63,Excellent,357400.0
1718,Chicago,Downtown,1422.0,5,3,2022,2,No,13.94,Excellent,355900.0
1719,Los Angeles,Downtown,1928.0,4,2,1997,1,No,24.09,Poor,387400.0
1720,Phoenix,Urban,2917.0,3,1,1984,1,Yes,19.6,Fair,484800.0
1721,Houston,Downtown,2757.0,3,3,2003,3,Yes,0.61,Excellent,571500.0
1722,Chicago,Suburb,2634.0,3,1,2020,2,Yes,7.98,Good,507800.0
1723,Phoenix,Suburb,1704.0,1,3,1965,0,No,15.07,Good,321100.0
1724,Los Angeles,Suburb,2355.0,4,3,2002,2,No,18.75,Fair,484900.0
1725,Phoenix,Suburb,758.0,2,3,1989,1,Yes,2.43,Excellent,254600.0
1726,New York,Suburb,2643.0,3,2,1969,0,Yes,21.3,Fair,481700.0
1727,Chicago,Urban,3643.0,3,1,2018,0,Yes,16.53,Fair,660900.0
1728,Los Angeles,Suburb,1321.0,1,2,1994,1,No,16.01,Fair,237600.0
1729,Houston,Urban,2031.0,2,3,1955,0,No,9.12,Excellent,378800.0
1730,Los Angeles,Suburb,2763.0,4,3,2018,2,No,18.05,Good,514000.0
1731,Houston,Rural,3502.0,5,2,1998,1,Yes,1.31,Good,683800.0
1732,Los Angeles,Rural,2141.0,1,2,1988,3,No,2.41,Fair,397800.0
1733,Phoenix,Rural,1946.0,4,1,1951,1,No,22.15,Excellent,362600.0
1734,Phoenix,Rural,925.0,5,3,1988,3,Yes,10.0,Good,287800.0
1735,Phoenix,Urban,2583.0,3,2,1970,3,No,10.74,Good,490000.0
1736,New York,Urban,4134.0,3,3,1986,1,Yes,6.65,Excellent,754300.0
1737,Houston,Downtown,2722.0,2,3,1986,1,No,13.65,Fair,498400.0
1738,Phoenix,Suburb,2482.0,5,1,1961,3,Yes,2.03,Good,487400.0
1739,New York,Rural,2758.0,3,1,1986,3,Yes,9.36,Excellent,502000.0
1740,Houston,Urban,2491.0,3,1,1987,0,No,16.05,Good,449500.0
1741,Los Angeles,Suburb,1850.0,2,2,1964,1,Yes,14.24,Good,329900.0
1742,New York,Suburb,3159.0,4,3,1956,1,No,29.99,Poor,551000.0
1743,Chicago,Urban,2681.0,3,2,1999,0,Yes,11.97,Good,484400.0
1744,New York,Rural,2499.0,1,2,2014,1,Yes,11.92,Good,458400.0
1745,New York,Downtown,1720.0,1,1,2016,0,Yes,15.36,Fair,318700.0
1746,Houston,Suburb,3543.0,4,3,1993,0,No,6.11,Excellent,679500.0
1747,Los Angeles,Downtown,2499.0,5,3,1980,1,Yes,26.35,Fair,586600.0
1748,Chicago,Rural,2058.0,2,1,1992,2,Yes,17.38,Fair,364900.0
1749,Phoenix,Rural,3301.0,1,3,1997,3,No,6.17,Good,608600.0
1750,Phoenix,Downtown,2102.0,1,1,2010,1,Yes,23.91,Good,326000.0
1751,New York,Rural,1874.0,4,2,1959,2,Yes,1.51,Poor,408600.0
1752,Houston,Suburb,1892.0,5,2,1978,0,Yes,29.49,Fair,395400.0
1753,Houston,Downtown,1083.0,5,1,1997,2,Yes,26.02,Poor,284300.0
1754,Phoenix,Rural,2877.0,4,2,2011,1,No,17.6,Fair,561700.0
1755,Chicago,Downtown,1035.0,1,2,1962,1,Yes,3.78,Poor,201100.0
1756,Los Angeles,Suburb,1517.0,2,1,1993,2,Yes,6.85,Fair,278500.0
1757,Chicago,Rural,840.0,1,2,1996,1,No,8.74,Fair,192000.0
1758,Los Angeles,Suburb,2431.0,5,3,2013,3,Yes,7.61,Good,544400.0
1759,Phoenix,Rural,2380.0,1,2,2002,2,Yes,15.18,Excellent,429800.0
1760,Los Angeles,Urban,2239.0,2,1,1993,0,No,28.36,Good,352200.0
1761,Houston,Rural,1666.0,3,3,1977,2,No,13.6,Good,363400.0
1762,New York,Downtown,1562.0,1,3,1951,2,No,20.02,Fair,232600.0
1763,New York,Rural,2871.0,4,2,2006,2,No,20.81,Good,528900.0
1764,Phoenix,Suburb,2060.0,3,3,2006,2,Yes,26.21,Good,415500.0
1765,Houston,Suburb,2753.0,4,1,1983,0,No,1.5,Good,516600.0
1766,Chicago,Rural,1792.0,4,3,2007,0,Yes,12.43,Fair,393900.0
1767,Houston,Downtown,2645.0,4,2,2001,0,No,23.65,Fair,490100.0
1768,New York,Urban,3543.0,1,2,1978,2,Yes,24.54,Good,562000.0
1769,New York,Downtown,2969.0,5,3,1984,3,No,27.86,Good,547900.0
1770,Houston,Urban,2170.0,3,1,1997,3,No,21.23,Excellent,394100.0
1771,Houston,Suburb,2706.0,2,1,1982,0,Yes,7.73,Fair,468000.0
1772,New York,Downtown,2499.0,5,2,2022,3,No,15.42,Poor,511600.0
1773,Chicago,Urban,2506.0,1,2,1958,3,No,1.45,Good,432700.0
1774,Phoenix,Rural,2240.0,4,1,1997,3,No,19.58,Excellent,428800.0
1775,Phoenix,Suburb,2369.0,2,3,2016,3,Yes,16.85,Fair,455100.0
1776,Houston,Rural,2670.0,3,3,1985,3,No,20.17,Good,489400.0
1777,Phoenix,Suburb,1705.0,5,3,2020,1,No,27.94,Fair,404400.0
1778,New York,Downtown,1687.0,5,3,1993,0,Yes,20.77,Good,405700.0
1779,New York,Downtown,2499.0,2,1,2009,2,Yes,9.95,Good,278600.0
1780,Houston,Suburb,1220.0,1,2,2012,3,No,6.36,Excellent,268700.0
1781,Houston,Suburb,1526.0,3,2,1954,1,Yes,25.71,Fair,268600.0
1782,Houston,Suburb,2628.0,2,3,1989,2,Yes,6.23,Fair,507700.0
1783,Chicago,Downtown,2499.0,4,1,1968,1,Yes,5.27,Good,377900.0
1784,Phoenix,Urban,2911.0,3,1,1996,3,No,6.6,Poor,529000.0
1785,Houston,Rural,2528.0,5,3,2014,3,No,15.51,Good,543100.0
1786,Los Angeles,Rural,925.0,2,3,2016,3,Yes,4.16,Good,270300.0
1787,Los Angeles,Downtown,3024.0,5,3,1967,3,No,28.17,Fair,582200.0
1788,New York,Rural,3149.0,5,2,1999,2,Yes,29.0,Excellent,587800.0
1789,Phoenix,Suburb,1705.0,5,3,1979,2,No,29.23,Fair,383100.0
1790,Houston,Urban,2836.0,1,2,2015,1,Yes,1.65,Excellent,546200.0
1791,Los Angeles,Rural,2499.0,5,1,1986,0,No,28.41,Excellent,329900.0
1792,Phoenix,Urban,2578.0,4,1,1991,3,Yes,29.92,Good,472900.0
1793,New York,Suburb,1488.0,4,2,1954,1,No,28.3,Poor,278400.0
1794,Chicago,Rural,1066.0,3,2,1999,1,No,20.29,Excellent,236100.0
1795,Phoenix,Downtown,2194.0,5,2,2007,1,Yes,21.19,Good,458000.0
1796,Phoenix,Urban,2401.0,5,2,1957,3,No,4.11,Fair,488700.0
1797,Chicago,Suburb,2182.0,2,3,1980,3,No,26.29,Fair,375500.0
1798,Phoenix,Urban,1553.0,1,1,1961,1,No,2.26,Fair,281000.0
1799,New York,Rural,2180.0,3,3,1970,3,No,9.87,Excellent,430300.0
1800,New York,Rural,2715.0,5,2,2011,1,No,29.74,Excellent,511300.0
1801,Chicago,Downtown,2464.0,2,3,1982,2,No,12.96,Excellent,443400.0
1802,Houston,Suburb,2646.0,1,3,1975,3,No,4.37,Good,500000.0
1803,Los Angeles,Suburb,1964.0,3,1,1989,2,No,29.09,Good,325900.0
1804,Houston,Downtown,3437.0,3,3,2014,0,Yes,29.53,Fair,604000.0
1805,Phoenix,Downtown,1559.0,5,1,2008,3,No,6.02,Fair,395600.0
1806,Los Angeles,Suburb,2890.0,3,2,1964,0,Yes,26.01,Fair,503600.0
1807,Chicago,Urban,3446.0,2,3,1950,1,No,12.02,Good,594400.0
1808,Chicago,Urban,2885.0,3,2,1960,3,Yes,11.75,Excellent,507900.0
1809,Los Angeles,Downtown,2338.0,4,1,2004,3,No,8.25,Excellent,468900.0
1810,New York,Urban,2077.0,2,2,1951,3,Yes,1.82,Fair,374500.0
1811,Los Angeles,Suburb,3329.0,1,2,2014,0,Yes,8.41,Good,573300.0
1812,Phoenix,Rural,1362.0,1,1,1993,0,No,2.09,Good,265100.0
1813,New York,Rural,1724.0,5,2,1965,1,Yes,27.77,Good,350500.0
1814,Chicago,Urban,2182.0,5,2,1986,2,No,20.02,Good,428900.0
1815,Los Angeles,Downtown,2499.0,4,2,1967,2,No,26.66,Fair,576200.0
1816,Houston,Downtown,2499.0,1,3,1996,0,Yes,21.66,Excellent,497100.0
1817,Houston,Downtown,1726.0,1,2,1979,3,No,4.37,Good,343100.0
1818,Phoenix,Downtown,2252.0,1,1,1959,2,Yes,28.25,Good,346900.0
1819,Houston,Downtown,2009.0,1,3,2007,2,Yes,27.05,Fair,359400.0
1820,Los Angeles,Urban,1932.0,3,3,2011,0,No,10.77,Fair,419300.0
1821,Los Angeles,Rural,3283.0,2,1,1955,1,No,3.79,Fair,545000.0
1822,Houston,Rural,1403.0,2,2,2016,0,No,21.27,Good,275100.0
1823,Los Angeles,Urban,3787.0,4,3,1990,0,No,21.99,Excellent,703900.0
1824,Phoenix,Downtown,3163.0,3,3,1992,3,No,26.96,Good,584800.0
1825,New York,Urban,3373.0,1,3,1967,0,Yes,2.05,Good,585600.0
1826,Phoenix,Rural,2130.0,1,2,2007,3,Yes,4.68,Good,401700.0
1827,Phoenix,Suburb,2380.0,5,3,2009,1,No,18.15,Fair,519200.0
1828,Los Angeles,Urban,1353.0,5,1,1976,3,No,18.76,Good,307800.0
1829,New York,Downtown,2080.0,4,2,2017,1,No,1.49,Good,468100.0
1830,Los Angeles,Rural,2895.0,1,1,1971,1,Yes,12.21,Fair,467400.0
1831,Chicago,Rural,3537.0,4,1,1973,1,Yes,17.73,Fair,600500.0
1832,Los Angeles,Rural,1614.0,3,3,1989,0,Yes,22.27,Good,329500.0
1833,Los Angeles,Rural,2208.0,2,3,2023,3,No,9.83,Fair,444000.0
1834,Los Angeles,Downtown,2379.0,1,3,2015,2,No,14.78,Excellent,400000.0
1835,New York,Suburb,1383.0,3,1,1989,0,Yes,24.51,Good,267200.0
1836,Los Angeles,Rural,2973.0,1,2,1955,1,No,28.64,Fair,489000.0
1837,New York,Urban,1921.0,5,3,1967,2,No,7.29,Fair,433600.0
1838,Houston,Suburb,2499.0,4,3,1979,0,Yes,7.96,Excellent,488700.0
1839,Chicago,Rural,2138.0,5,1,1970,2,Yes,28.22,Good,389700.0
1840,New York,Suburb,1869.0,2,2,2011,1,No,12.18,Good,353100.0
1841,Houston,Urban,2494.0,5,1,1959,2,Yes,21.69,Poor,458600.0
1842,New York,Rural,2328.0,1,3,1962,2,No,18.56,Excellent,405500.0
1843,New York,Urban,2203.0,5,1,1958,1,Yes,8.92,Good,441100.0
1844,Chicago,Downtown,1917.0,1,3,2017,2,Yes,19.78,Good,353900.0
1845,Phoenix,Rural,2756.0,2,2,1988,0,No,19.84,Excellent,483200.0
1846,Phoenix,Rural,3823.0,5,1,1973,2,No,17.98,Fair,680000.0
1847,New York,Rural,2612.0,4,3,1983,3,Yes,3.44,Good,543600.0
1848,Los Angeles,Rural,3297.0,4,3,2010,0,No,29.86,Poor,620700.0
1849,Houston,Downtown,1388.0,4,3,1990,2,Yes,12.31,Good,357500.0
1850,Los Angeles,Rural,2626.0,5,3,1954,3,No,19.33,Fair,537700.0
1851,Los Angeles,Suburb,1622.0,5,1,1999,3,Yes,26.63,Excellent,324300.0
1852,New York,Rural,1318.0,5,3,1953,3,Yes,12.99,Fair,344100.0
1853,New York,Downtown,1909.0,1,1,2000,2,Yes,23.33,Good,337400.0
1854,New York,Rural,2499.0,2,3,2001,1,No,29.17,Excellent,558800.0
1855,New York,Suburb,3260.0,4,1,1988,3,Yes,11.09,Excellent,593500.0
1856,Phoenix,Downtown,2694.0,1,1,1957,1,Yes,12.46,Good,422500.0
1857,New York,Downtown,1274.0,4,3,1994,0,Yes,27.21,Good,296300.0
1858,Phoenix,Suburb,2343.0,1,3,1977,1,Yes,5.21,Poor,449700.0
1859,Phoenix,Suburb,2741.0,5,3,1976,1,No,1.34,Poor,558500.0
1860,New York,Suburb,2640.0,4,3,2014,1,No,27.31,Good,515100.0
1861,Chicago,Suburb,2499.0,5,2,1983,1,Yes,24.74,Poor,255300.0
1862,Houston,Suburb,1788.0,4,3,2011,1,Yes,29.19,Fair,396000.0
1863,Los Angeles,Downtown,2449.0,3,3,2011,0,No,2.22,Poor,517700.0
1864,Phoenix,Downtown,2929.0,1,3,1987,0,Yes,5.11,Good,523300.0
1865,Houston,Rural,743.0,3,1,1975,1,No,3.61,Good,194000.0
1866,Chicago,Rural,2370.0,1,3,1973,1,Yes,20.66,Fair,443500.0
1867,Los Angeles,Urban,2614.0,2,1,1988,3,No,18.38,Fair,446500.0
1868,Los Angeles,Rural,3180.0,4,1,1970,0,Yes,11.1,Good,551500.0
1869,Phoenix,Rural,3054.0,2,1,1996,2,No,2.19,Good,532600.0
1870,New York,Suburb,2966.0,2,1,1997,0,No,19.37,Good,503800.0
1871,Chicago,Suburb,1860.0,1,2,1986,2,No,17.32,Excellent,302400.0
1872,Phoenix,Rural,2499.0,3,3,1952,3,Yes,3.83,Fair,248300.0
1873,Chicago,Urban,2186.0,5,1,1981,1,No,27.31,Poor,431600.0
1874,New York,Suburb,3301.0,1,3,1984,3,No,6.37,Poor,590900.0
1875,New York,Rural,3615.0,5,1,1968,1,Yes,22.43,Good,625800.0
1876,Phoenix,Rural,3068.0,2,2,1963,0,Yes,26.61,Good,514000.0
1877,New York,Downtown,2843.0,5,1,1997,1,Yes,17.59,Fair,532100.0
1878,Houston,Urban,2804.0,3,3,2017,2,Yes,7.78,Good,581900.0
1879,Los Angeles,Downtown,2055.0,1,3,1994,2,No,9.62,Good,397100.0
1880,Phoenix,Urban,2396.0,3,2,1968,3,Yes,26.63,Excellent,422500.0
1881,Chicago,Suburb,3835.0,3,3,2013,0,Yes,9.3,Good,700400.0
1882,Houston,Urban,1746.0,1,3,2015,2,Yes,22.51,Good,318300.0
1883,Phoenix,Rural,3792.0,3,1,2015,3,Yes,29.71,Good,595000.0
1884,New York,Rural,2242.0,4,3,1994,0,Yes,29.99,Excellent,431900.0
1885,New York,Urban,3560.0,4,1,2023,0,Yes,16.24,Excellent,645900.0
1886,New York,Urban,1375.0,4,2,2016,3,Yes,24.88,Good,285100.0
1887,New York,Urban,2969.0,5,3,2018,2,No,29.71,Good,590300.0
1888,Chicago,Downtown,1911.0,3,1,1952,2,No,11.55,Good,350100.0
1889,Houston,Urban,1368.0,1,3,1987,3,No,7.95,Good,304000.0
1890,Los Angeles,Suburb,2675.0,1,1,1991,2,No,3.87,Good,451800.0
1891,Chicago,Downtown,2499.0,5,2,1989,3,No,4.66,Fair,667900.0
1892,Chicago,Downtown,1824.0,1,1,1999,2,Yes,25.68,Excellent,288000.0
1893,Los Angeles,Urban,1301.0,4,3,1984,2,Yes,17.87,Good,313700.0
1894,Los Angeles,Suburb,2427.0,3,1,1973,3,Yes,26.27,Excellent,414200.0
1895,New York,Downtown,2430.0,1,3,1966,3,Yes,23.79,Good,402300.0
1896,Chicago,Rural,2939.0,1,2,1989,2,No,20.38,Good,487200.0
1897,Phoenix,Downtown,3260.0,2,1,2023,3,No,18.47,Fair,527700.0
1898,Los Angeles,Urban,2452.0,2,3,2015,2,Yes,1.93,Good,492300.0
1899,Los Angeles,Suburb,3984.0,2,3,1993,1,Yes,26.23,Good,663400.0
1900,Houston,Urban,2679.0,3,3,1972,0,No,12.83,Fair,475400.0
1901,Phoenix,Rural,2223.0,4,1,1955,0,No,17.01,Excellent,419600.0
1902,Phoenix,Rural,1211.0,4,1,2015,2,No,1.15,Fair,306200.0
1903,Los Angeles,Rural,2290.0,4,1,1970,0,Yes,28.11,Good,419400.0
1904,New York,Urban,2231.0,3,2,1984,2,Yes,27.13,Fair,401700.0
1905,Houston,Downtown,3268.0,3,3,1978,3,No,16.53,Excellent,580500.0
1906,Phoenix,Urban,2870.0,2,3,1956,1,No,17.53,Fair,511500.0
1907,Los Angeles,Suburb,1557.0,1,2,2002,0,Yes,21.3,Good,304900.0
1908,Phoenix,Downtown,2638.0,5,2,1986,0,Yes,8.31,Fair,540700.0
1909,Houston,Rural,3037.0,5,1,1972,3,Yes,7.05,Good,601100.0
1910,Houston,Urban,3722.0,1,1,1957,1,Yes,20.38,Excellent,566400.0
1911,Chicago,Rural,3210.0,2,1,1997,1,No,3.58,Fair,580300.0
1912,Los Angeles,Rural,3109.0,1,1,1959,1,No,13.89,Good,485600.0
1913,Houston,Suburb,2548.0,1,1,1973,3,No,15.04,Fair,439000.0
1914,Chicago,Downtown,2811.0,5,1,1996,0,Yes,11.75,Good,565300.0
1915,Chicago,Suburb,3500.0,2,2,2002,0,Yes,5.97,Good,629100.0
1916,Phoenix,Suburb,1434.0,3,2,1988,1,Yes,10.98,Good,277100.0
1917,Phoenix,Suburb,2220.0,5,2,2016,3,No,10.46,Good,494800.0
1918,Chicago,Rural,1882.0,3,3,2015,3,No,15.23,Good,383800.0
1919,Phoenix,Suburb,2803.0,2,3,1955,3,No,20.4,Fair,485400.0
1920,Houston,Suburb,3484.0,1,1,1970,1,Yes,29.06,Good,541600.0
1921,New York,Downtown,2022.0,4,2,2022,3,Yes,4.75,Poor,463100.0
1922,Houston,Downtown,588.0,4,3,2023,1,No,26.25,Good,223100.0
1923,Chicago,Suburb,2170.0,2,3,1985,1,Yes,8.88,Excellent,417600.0
1924,Chicago,Downtown,3231.0,4,2,1952,1,No,17.95,Fair,549900.0
1925,Houston,Downtown,2930.0,3,3,1991,2,No,16.63,Fair,533200.0
1926,Phoenix,Suburb,2843.0,4,3,1994,1,No,16.93,Poor,547600.0
1927,Phoenix,Rural,2276.0,2,2,1993,3,No,21.84,Excellent,402000.0
1928,Chicago,Suburb,1477.0,2,3,1982,2,Yes,11.76,Excellent,331100.0
1929,Los Angeles,Downtown,2912.0,3,2,2009,0,Yes,9.91,Fair,560400.0
1930,Phoenix,Rural,1833.0,4,3,2019,0,Yes,25.66,Good,429400.0
1931,Houston,Urban,4247.0,4,2,1975,3,Yes,6.99,Fair,743600.0
1932,Phoenix,Rural,2956.0,1,3,1986,3,Yes,5.82,Good,537200.0
1933,Houston,Downtown,2035.0,5,3,1951,3,Yes,0.96,Good,475000.0
1934,Chicago,Rural,2011.0,2,2,1996,3,No,6.71,Good,392500.0
1935,Phoenix,Suburb,2426.0,1,3,1979,2,Yes,15.8,Excellent,410400.0
1936,Houston,Urban,2308.0,2,2,1976,3,Yes,16.39,Good,400200.0
1937,Chicago,Urban,3393.0,1,2,2020,1,Yes,8.01,Fair,581000.0
1938,Los Angeles,Urban,2649.0,5,3,1969,0,No,2.63,Good,585300.0
1939,Houston,Downtown,1915.0,1,1,1999,3,Yes,22.47,Good,327200.0
1940,Los Angeles,Downtown,4012.0,2,3,1972,1,No,22.86,Excellent,678100.0
1941,Los Angeles,Urban,2539.0,4,1,1962,3,Yes,29.94,Fair,436300.0
1942,New York,Rural,3115.0,2,1,1953,1,Yes,27.05,Good,479200.0
1943,Phoenix,Urban,2013.0,3,3,1963,2,Yes,27.82,Good,375900.0
1944,Houston,Rural,2790.0,3,1,1969,0,No,24.05,Good,469400.0
1945,Los Angeles,Rural,2749.0,3,2,1962,0,No,18.66,Fair,482600.0
1946,New York,Downtown,988.0,3,2,1952,2,Yes,4.29,Excellent,249100.0
1947,Chicago,Rural,4112.0,5,1,1996,1,Yes,18.86,Fair,714100.0
1948,Houston,Urban,3533.0,4,2,1952,3,Yes,2.15,Fair,653700.0
1949,Los Angeles,Downtown,2182.0,4,3,1950,1,No,26.62,Excellent,410400.0
1950,Phoenix,Suburb,1618.0,2,2,1973,0,No,14.71,Poor,297100.0
1951,New York,Suburb,2778.0,1,1,1984,2,Yes,21.08,Fair,449100.0
1952,Los Angeles,Downtown,2569.0,2,3,1963,2,No,2.04,Good,512700.0
1953,Phoenix,Urban,2785.0,2,2,2016,1,No,16.26,Fair,520400.0
1954,Los Angeles,Suburb,2653.0,2,3,1962,1,No,9.39,Excellent,478900.0
1955,Houston,Suburb,2905.0,2,1,1996,2,No,8.91,Good,518900.0
1956,Houston,Rural,3658.0,4,2,1999,0,Yes,11.99,Good,684900.0
1957,Houston,Rural,2954.0,1,3,1975,3,Yes,0.52,Fair,534300.0
1958,New York,Urban,1660.0,2,3,1952,3,No,14.27,Fair,319100.0
1959,Houston,Downtown,2499.0,4,2,2000,1,No,14.85,Good,662000.0
1960,Phoenix,Urban,3812.0,2,3,1989,2,No,25.96,Good,675100.0
1961,Los Angeles,Downtown,4462.375,3,3,2017,2,Yes,13.73,Good,813550.0
1962,Chicago,Suburb,1601.0,2,1,1985,2,Yes,11.22,Fair,284200.0
1963,Phoenix,Rural,2694.0,2,1,2000,0,No,29.85,Good,421700.0
1964,Phoenix,Urban,834.0,5,1,1950,1,No,17.35,Fair,215800.0
1965,Houston,Urban,2943.0,3,1,1982,1,No,14.44,Good,497900.0
1966,New York,Downtown,2061.0,1,1,1956,1,No,15.13,Good,327900.0
1967,Los Angeles,Downtown,4039.0,2,1,2001,0,Yes,24.37,Fair,684000.0
1968,New York,Urban,1880.0,1,2,1960,1,Yes,10.55,Good,321200.0
1969,Los Angeles,Downtown,1149.0,3,1,1986,3,Yes,11.98,Poor,233100.0
1970,Los Angeles,Urban,2123.0,2,3,1963,1,Yes,22.8,Good,374200.0
1971,New York,Urban,920.0,5,2,1995,1,Yes,2.65,Good,296600.0
1972,Phoenix,Urban,3101.0,4,3,1959,1,Yes,26.02,Poor,540800.0
1973,Los Angeles,Suburb,848.0,5,1,1973,0,No,13.19,Excellent,221700.0
1974,New York,Downtown,2523.0,5,1,2010,3,No,17.65,Good,521500.0
1975,Los Angeles,Rural,838.0,4,3,1967,3,Yes,22.85,Excellent,234000.0
1976,Chicago,Rural,2244.0,4,3,1958,2,Yes,8.35,Fair,454700.0
1977,Phoenix,Downtown,3815.0,4,3,1966,2,Yes,26.76,Excellent,647400.0
1978,Houston,Urban,2789.0,2,2,2007,3,No,29.39,Fair,463300.0
1979,Los Angeles,Rural,1809.0,1,1,1962,1,No,15.08,Good,276800.0
1980,Chicago,Rural,2475.0,1,3,1999,1,No,28.14,Excellent,408800.0
1981,Houston,Downtown,2514.0,4,1,1955,1,No,0.53,Fair,517500.0
1982,Houston,Rural,2878.0,5,3,1986,0,Yes,26.88,Poor,564500.0
1983,Los Angeles,Urban,1407.0,3,1,1985,1,No,9.68,Good,287900.0
1984,New York,Downtown,2974.0,4,2,2020,0,Yes,9.69,Good,594900.0
1985,Los Angeles,Urban,517.375,5,1,1974,3,No,7.23,Good,162000.0
1986,Chicago,Rural,1996.0,5,3,1960,1,No,9.85,Poor,436600.0
1987,Houston,Rural,2109.0,2,1,1993,1,No,6.8,Good,364400.0
1988,Los Angeles,Urban,3007.0,2,2,1963,2,No,27.22,Fair,505200.0
1989,New York,Suburb,2518.0,1,2,1978,3,Yes,27.02,Excellent,397600.0
1990,Los Angeles,Rural,1376.0,1,1,2023,1,Yes,3.52,Good,271600.0
1991,Phoenix,Suburb,1712.0,3,3,1999,0,Yes,4.71,Good,399600.0
1992,New York,Rural,2659.0,3,2,1954,3,Yes,25.93,Fair,436300.0
1993,Chicago,Suburb,2437.0,3,2,2021,2,Yes,12.27,Excellent,464700.0
1994,Houston,Suburb,2037.0,3,1,2018,3,Yes,5.49,Good,410900.0
